recovery,تسکین و بهبودی
recuperation,تسکین و بهبودی
alleviation,تسکین و بهبودی
remedy,درمان
therapy,درمان
cure,درمان
remittance,وجه، پرداخت
payment,وجه، پرداخت
remote,دور
tele,دور
far,دور
distant,دور
replacement,جایگزنی
substitution,جایگزنی
replenish,اغنا و احیا کردن، دوباره پر کردن
restore,اغنا و احیا کردن، دوباره پر کردن
fill up,اغنا و احیا کردن، دوباره پر کردن
recharge,اغنا و احیا کردن، دوباره پر کردن
replicate,همانندسازی و تکثیر
proliferate,همانندسازی و تکثیر
reproduce,همانندسازی و تکثیر
recreate,همانندسازی و تکثیر
representative,نمونه و نماینده یک جامعه یا گروه
typical,نمونه و نماینده یک جامعه یا گروه
repress,سرکوب کردن
supress,سرکوب کردن
overwhelm,سرکوب کردن
reprove,انتقاد و مخالفت کردن
disapprove,انتقاد و مخالفت کردن
criticize,انتقاد و مخالفت کردن
dispraise,انتقاد و مخالفت کردن
researchers,محققین
scholars,محققین
resemblance,شباهت
similitude,شباهت
resentful,رنجیده
aggrieved,رنجیده
irritated,رنجیده
dissatisfied,رنجیده
discontented,رنجیده
offended,رنجیده
residual,رسوبی، باقیمانده
deposit,رسوبی، باقیمانده
sedimentary,رسوبی، باقیمانده
remaining,رسوبی، باقیمانده
resonance,تشدید (در صورت)
intensification,تشدید (در صورت)
response,پاسخ، واکنش
answerable,پاسخ، واکنش
reaction,پاسخ، واکنش
reply,پاسخ، واکنش
restless,بی قرار
agitate,بی قرار
tense,بی قرار
irritated,بی قرار
reservoir,منبع، محل ذخیره
stock,منبع، محل ذخیره
store,منبع، محل ذخیره
supply,منبع، محل ذخیره
restlessness,بی قراری
irritiation,بی قراری
agitation,بی قراری
tension,بی قراری
result from,ناشی از
originate from,ناشی از
resurface,دوباره رخ دادن
reappear,دوباره رخ دادن
reversible,برگشت پذیر، قابل احیا
recyclable,برگشت پذیر، قابل احیا
revitalize,احیا کردن
restore,احیا کردن
convalesce,احیا کردن
recover,احیا کردن
recuperate,احیا کردن
retrieve,احیا کردن
revive,احیا کردن
resuscitate,احیا کردن
revolve,حول چیزی چرخیدن
rotate,حول چیزی چرخیدن
rigorous,سخت و طاقت فرسا
Painstaking ,سخت و طاقت فرسا
rough,سخت و طاقت فرسا
rocket,با سرعت حرکت کردن
soar,با سرعت حرکت کردن
rise rapidly,با سرعت حرکت کردن
safeguard,محافظت کردن
protection,محافظت کردن
defend,محافظت کردن
guard,محافظت کردن
sanitizer,ضدعفونی کننده
disinfectant,ضدعفونی کننده
scarcity,کمبود
lack,کمبود
shortage,کمبود
scheme,طرح
plan,طرح
secretions,ترشحات
excretions,ترشحات
seek,جستجو کردن
look for,جستجو کردن
search for a word,جستجو کردن
seemingly,ظاهرا
apparently,ظاهرا
seem,به نظر رسیدن
sound,به نظر رسیدن
look for,به نظر رسیدن
appear,به نظر رسیدن
selection,انتخاب
choice,انتخاب
sense,احساس
feeling,احساس
set up,ایجاد کردن، راه اندازی کردن
set in operation,ایجاد کردن، راه اندازی کردن
setback,شکست
failure,شکست
defeat,شکست
severity,شدت
intensity,شدت
shared,مشترک
common,مشترک
shortage,کمبود
lack,کمبود
shrink,تحلیل رفتن، کوچک شدن
atrophy,تحلیل رفتن، کوچک شدن
situated,واقع شده
located,واقع شده
sizeable,بسیار بزرگ
huge,بسیار بزرگ
numerous,بسیار بزرگ
to be skeptical about,مشکوک بودن درمورد
to have doubt about,مشکوک بودن درمورد
slightly,کمی، اندک
a little,کمی، اندک
a bit,کمی، اندک
slip,افتادن
fall,افتادن
so far,تاکنون
thus for,تاکنون
already,تاکنون
so- called,معروف به
known,معروف به
soon after,بلافاصله
immediately,بلافاصله
straight away,بلافاصله
at once,بلافاصله
right away,بلافاصله
instantly,بلافاصله
promptly,بلافاصله
soothe,آرام کردن
palliate,آرام کردن
relieve,آرام کردن
source,اصل و منشا
originate from,اصل و منشا
span,گستره
range,گستره
specification ,ویژگی، خصوصیت
characteristic,ویژگی، خصوصیت
property,ویژگی، خصوصیت
feature,ویژگی، خصوصیت
species,گونه
stair,گونه
specimen,نمونه
sample,نمونه
sponsor,حامی (مالی)
supporter,حامی (مالی)
specific,خاص
particuler,خاص
certain,خاص
sporadic,کم، پراکنده
infrequent,کم، پراکنده
sparse,کم، پراکنده
stamina,بنیه
potenital,بنیه
power,بنیه
strenghth,بنیه
stare at,خیره شدن
look at,خیره شدن
stated,ذکر شده
mentioned,ذکر شده
stock,سرمایه
fund,سرمایه
stubbornness,سرسختی
persistence,سرسختی
subjected to,در معرض
exposed to,در معرض
submit,تسلیم شدن
yield,تسلیم شدن
surender,تسلیم شدن
give in,تسلیم شدن
subscribe to,طرفداری و حمایت کردن از یک ایده
supporter,طرفداری و حمایت کردن از یک ایده
to be in favor of,طرفداری و حمایت کردن از یک ایده
subsequent,بعدی
next,بعدی
substanitally,به طور اساسی
fundamentally,به طور اساسی
substitute,جایگزینی کردن
replace,جایگزینی کردن
succession,ردیف، ترتیب
order,ردیف، ترتیب
successive,پی در پی، پشت سرهم
frequent,پی در پی، پشت سرهم
superficially,به طور سطحی، ظاهری
apparently,به طور سطحی، ظاهری
superiority,برتری
domination,برتری
supplement,مکمل
complement,مکمل
suppressed,تضعیف شده
compromised,تضعیف شده
surplus,اضافی
excess,اضافی
additional,اضافی
surrender,تسلیم شدن
yield,تسلیم شدن
surround,احاطه کردن، محدود کردن
enclose,احاطه کردن، محدود کردن
survey,تحقیق
investigation,تحقیق
research,تحقیق
survival,بقا، زنده ماندن
remain alive,بقا، زنده ماندن
susceptible,مستعد و آسیب پذیر
vulnerable,مستعد و آسیب پذیر
synthetic,صنعتی
unnatural,صنعتی
tactful,ماهر و دانا
skillful,ماهر و دانا
knowledge,ماهر و دانا
tangible,ملموس و محسوس
perceptible,ملموس و محسوس
temporal,گیجگاهی، کناری
lateral,گیجگاهی، کناری
terminal,نهایی
final,نهایی
terminate,پایان دادن
end,پایان دادن
finish,پایان دادن
testimonial,شهادت
witness,شهادت
thereby,درنتیجه
therefore,درنتیجه
thining,لاغر کننده و ضعیف کننده
slimming,لاغر کننده و ضعیف کننده
thoroughly,کاملا
completely,کاملا
entirly,کاملا
traceable,قابل ردیابی
detectable,قابل ردیابی
tranquility,آرامش
calmness,آرامش
trauma,صدمه و آسیب
damage,صدمه و آسیب
injury,صدمه و آسیب
trial,آزمایش
test,آزمایش
turbulence,اختلال، تلاطم
disturblence,اختلال، تلاطم
unavailability,عدم دسترسی
inaccessibility,عدم دسترسی
unaware,ناآگاه
uninformed,ناآگاه
unbiased,بی طرف و بدون تعصب
impartial,بی طرف و بدون تعصب
underpin,پشتوانه چیزی بودن، زیربنا و چهارچوب چیزی را تشکیل دادن
support,پشتوانه چیزی بودن، زیربنا و چهارچوب چیزی را تشکیل دادن
underline,پشتوانه چیزی بودن، زیربنا و چهارچوب چیزی را تشکیل دادن
unforeseen,پیش بینی نشده
unpredicatable,پیش بینی نشده
one- dimensional,تک بعدی
unidimensional,تک بعدی
uniform,یک شکل و ثابت
invariable,یک شکل و ثابت
unchanging,یک شکل و ثابت
uniformity,یک شکلی و ثابت
invariability,یک شکلی و ثابت
monotony,یک شکلی و ثابت
uninitiated,تازه کار
amateur,تازه کار
layman,تازه کار
non professional,تازه کار
unitary,یکپارچه
integreated,یکپارچه
unquestionable,جامع و کامل و قوی، غیرقابل مقاومت، قانع کننده
Out of question ,جامع و کامل و قوی، غیرقابل مقاومت، قانع کننده
comprehensive,جامع و کامل و قوی، غیرقابل مقاومت، قانع کننده
utilize,استفاده کردن، سود بردن از
exploit,استفاده کردن، سود بردن از
benefit from,استفاده کردن، سود بردن از
take advantage of,استفاده کردن، سود بردن از
unthouched,دست نخورده
intact,دست نخورده
unverifiable,نامعتبر
unreliable,نامعتبر
unproven,نامعتبر
upbringing,رشد و پرورش
growth,رشد و پرورش
urgency,ضرورت
importance,ضرورت
necessity,ضرورت
urgent,مهم و حیاتی
crucial,مهم و حیاتی
Common,معمول و مرسوم
typical,معمول و مرسوم
conventional,معمول و مرسوم
unusual,غیرمعمول و عجیب
peculiar,غیرمعمول و عجیب
strange,غیرمعمول و عجیب
uncommon,غیرمعمول و عجیب
vague,مبهم
ambiguous,مبهم
vanish,محو شدن
fade,محو شدن
ventilation,تهویه
air-condition,تهویه
viable,ماندنی و باقی
surviving,ماندنی و باقی
vicious,خطرناک، بدخیم
malignant,خطرناک، بدخیم
violation,تخلف، نقص
delinquency,تخلف، نقص
violence,تخلف، نقص
virulent,سمی
poisonous,سمی
vulnerable,آسیب پذیر
susceptible,آسیب پذیر
vulnerability,آسیب پذیری
susceptibility,آسیب پذیری
warmth,گرما
heat,گرما
waxing and waning,بزرگ شدن و کوچک شدن
increasing and then decreasing,بزرگ شدن و کوچک شدن
weird,عجیب و غریب
bizarre,عجیب و غریب
well- bieng,رفاه
welfare,رفاه
wholesome,سالم
sound,سالم
healthy,سالم
wound,زخم
sore,زخم
lesion,زخم
ulcer,زخم
wreck,خراب کردن، بدتر کردن
ruin,خراب کردن، بدتر کردن
destroy,خراب کردن، بدتر کردن
advastate,خراب کردن، بدتر کردن
damage,خراب کردن، بدتر کردن
destruct,خراب کردن، بدتر کردن
appears,ظاهر می شود
are distinguished,متمایز می شوند
as important as,به مهمی
as opposed to,درمقابل
associated with,مرتبط با
be criticized,مورد انتقاد
become clogged,مسدود شدن
bile salts,نمک های صفراوی
carry back,برگرداندن
defeat,شکست
deposit,ته نشین شدن
